"device","dataset","camera_path","camera_step","viewport","ao-NA-1-NA","img ao-NA-1-NA","ao-NA-5-NA","img ao-NA-5-NA","pathtracer-NA-NA-10","img pathtracer-NA-NA-10","pathtracer-NA-NA-5","img pathtracer-NA-NA-5","scivis-false-1-NA","img scivis-false-1-NA","scivis-false-5-NA","img scivis-false-5-NA","scivis-true-1-NA","img scivis-true-1-NA","scivis-true-5-NA","img scivis-true-5-NA"
"Intel Core i7-8565U","streamlines","spiral-zoom","5","512","15.4208","streamlines_ao_spiral-zoom_5_512_NA_1_NA.png","6.6123","streamlines_ao_spiral-zoom_5_512_NA_5_NA.png","5.0019","streamlines_pathtracer_spiral-zoom_5_512_NA_NA_10.png","5.3626","streamlines_pathtracer_spiral-zoom_5_512_NA_NA_5.png","13.7537","streamlines_scivis_spiral-zoom_5_512_false_1_NA.png","5.5885","streamlines_scivis_spiral-zoom_5_512_false_5_NA.png","11.0864","streamlines_scivis_spiral-zoom_5_512_true_1_NA.png","4.8063","streamlines_scivis_spiral-zoom_5_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","5","512","46.3165","streamlines_ao_spiral-zoom_5_512_NA_1_NA.png","20.3312","streamlines_ao_spiral-zoom_5_512_NA_5_NA.png","16.1079","streamlines_pathtracer_spiral-zoom_5_512_NA_NA_10.png","16.4588","streamlines_pathtracer_spiral-zoom_5_512_NA_NA_5.png","45.1231","streamlines_scivis_spiral-zoom_5_512_false_1_NA.png","18.0513","streamlines_scivis_spiral-zoom_5_512_false_5_NA.png","36.3725","streamlines_scivis_spiral-zoom_5_512_true_1_NA.png","17.1336","streamlines_scivis_spiral-zoom_5_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","6","1024","5.7109","streamlines_ao_spiral-zoom_6_1024_NA_1_NA.png","2.1940","streamlines_ao_spiral-zoom_6_1024_NA_5_NA.png","1.5774","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_10.png","1.7195","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_5.png","5.4550","streamlines_scivis_spiral-zoom_6_1024_false_1_NA.png","2.0150","streamlines_scivis_spiral-zoom_6_1024_false_5_NA.png","4.1929","streamlines_scivis_spiral-zoom_6_1024_true_1_NA.png","1.8204","streamlines_scivis_spiral-zoom_6_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","6","1024","15.0430","streamlines_ao_spiral-zoom_6_1024_NA_1_NA.png","5.9358","streamlines_ao_spiral-zoom_6_1024_NA_5_NA.png","4.0624","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_10.png","4.4809","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_5.png","14.4373","streamlines_scivis_spiral-zoom_6_1024_false_1_NA.png","5.4410","streamlines_scivis_spiral-zoom_6_1024_false_5_NA.png","11.2151","streamlines_scivis_spiral-zoom_6_1024_true_1_NA.png","4.9057","streamlines_scivis_spiral-zoom_6_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","6","1024","3.5222","streamlines_ao_spiral-zoom_6_1024_NA_1_NA.png","1.3528","streamlines_ao_spiral-zoom_6_1024_NA_5_NA.png","0.9733","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_10.png","1.0775","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_5.png","3.2664","streamlines_scivis_spiral-zoom_6_1024_false_1_NA.png","1.3029","streamlines_scivis_spiral-zoom_6_1024_false_5_NA.png","2.6245","streamlines_scivis_spiral-zoom_6_1024_true_1_NA.png","1.1675","streamlines_scivis_spiral-zoom_6_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","6","1024","3.2361","streamlines_ao_spiral-zoom_6_1024_NA_1_NA.png","1.3047","streamlines_ao_spiral-zoom_6_1024_NA_5_NA.png","0.8440","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_10.png","1.0026","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_5.png","3.0531","streamlines_scivis_spiral-zoom_6_1024_false_1_NA.png","1.0904","streamlines_scivis_spiral-zoom_6_1024_false_5_NA.png","2.3809","streamlines_scivis_spiral-zoom_6_1024_true_1_NA.png","0.9919","streamlines_scivis_spiral-zoom_6_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","6","1024","10.2128","streamlines_ao_spiral-zoom_6_1024_NA_1_NA.png","4.0727","streamlines_ao_spiral-zoom_6_1024_NA_5_NA.png","2.8090","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_10.png","3.0928","streamlines_pathtracer_spiral-zoom_6_1024_NA_NA_5.png","9.6097","streamlines_scivis_spiral-zoom_6_1024_false_1_NA.png","3.8133","streamlines_scivis_spiral-zoom_6_1024_false_5_NA.png","7.6744","streamlines_scivis_spiral-zoom_6_1024_true_1_NA.png","3.3741","streamlines_scivis_spiral-zoom_6_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","6","2048","1.4343","streamlines_ao_spiral-zoom_6_2048_NA_1_NA.png","0.5508","streamlines_ao_spiral-zoom_6_2048_NA_5_NA.png","0.3966","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_10.png","0.4347","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_5.png","1.3751","streamlines_scivis_spiral-zoom_6_2048_false_1_NA.png","0.5054","streamlines_scivis_spiral-zoom_6_2048_false_5_NA.png","1.0571","streamlines_scivis_spiral-zoom_6_2048_true_1_NA.png","0.4538","streamlines_scivis_spiral-zoom_6_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","6","2048","3.8187","streamlines_ao_spiral-zoom_6_2048_NA_1_NA.png","1.5013","streamlines_ao_spiral-zoom_6_2048_NA_5_NA.png","1.0306","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_10.png","1.1406","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_5.png","3.6451","streamlines_scivis_spiral-zoom_6_2048_false_1_NA.png","1.3714","streamlines_scivis_spiral-zoom_6_2048_false_5_NA.png","2.8515","streamlines_scivis_spiral-zoom_6_2048_true_1_NA.png","1.2393","streamlines_scivis_spiral-zoom_6_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","6","2048","0.8934","streamlines_ao_spiral-zoom_6_2048_NA_1_NA.png","0.3412","streamlines_ao_spiral-zoom_6_2048_NA_5_NA.png","0.2451","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_10.png","0.2657","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_5.png","0.8497","streamlines_scivis_spiral-zoom_6_2048_false_1_NA.png","0.3191","streamlines_scivis_spiral-zoom_6_2048_false_5_NA.png","0.6497","streamlines_scivis_spiral-zoom_6_2048_true_1_NA.png","0.2886","streamlines_scivis_spiral-zoom_6_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","6","2048","0.6914","streamlines_ao_spiral-zoom_6_2048_NA_1_NA.png","0.3150","streamlines_ao_spiral-zoom_6_2048_NA_5_NA.png","0.1928","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_10.png","0.2230","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_5.png","0.7970","streamlines_scivis_spiral-zoom_6_2048_false_1_NA.png","0.2885","streamlines_scivis_spiral-zoom_6_2048_false_5_NA.png","0.5851","streamlines_scivis_spiral-zoom_6_2048_true_1_NA.png","0.2572","streamlines_scivis_spiral-zoom_6_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","6","2048","2.5179","streamlines_ao_spiral-zoom_6_2048_NA_1_NA.png","1.0367","streamlines_ao_spiral-zoom_6_2048_NA_5_NA.png","0.7214","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_10.png","0.7905","streamlines_pathtracer_spiral-zoom_6_2048_NA_NA_5.png","2.4515","streamlines_scivis_spiral-zoom_6_2048_false_1_NA.png","0.9537","streamlines_scivis_spiral-zoom_6_2048_false_5_NA.png","1.8678","streamlines_scivis_spiral-zoom_6_2048_true_1_NA.png","0.8779","streamlines_scivis_spiral-zoom_6_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","6","512","22.5352","streamlines_ao_spiral-zoom_6_512_NA_1_NA.png","8.6790","streamlines_ao_spiral-zoom_6_512_NA_5_NA.png","6.1807","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_10.png","6.7923","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_5.png","21.5141","streamlines_scivis_spiral-zoom_6_512_false_1_NA.png","7.9742","streamlines_scivis_spiral-zoom_6_512_false_5_NA.png","16.5496","streamlines_scivis_spiral-zoom_6_512_true_1_NA.png","7.1833","streamlines_scivis_spiral-zoom_6_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","6","512","58.6022","streamlines_ao_spiral-zoom_6_512_NA_1_NA.png","23.3907","streamlines_ao_spiral-zoom_6_512_NA_5_NA.png","15.7890","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_10.png","17.5202","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_5.png","55.9810","streamlines_scivis_spiral-zoom_6_512_false_1_NA.png","21.2651","streamlines_scivis_spiral-zoom_6_512_false_5_NA.png","43.5182","streamlines_scivis_spiral-zoom_6_512_true_1_NA.png","19.1947","streamlines_scivis_spiral-zoom_6_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","6","512","13.8665","streamlines_ao_spiral-zoom_6_512_NA_1_NA.png","5.3910","streamlines_ao_spiral-zoom_6_512_NA_5_NA.png","3.8750","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_10.png","4.2112","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_5.png","13.3159","streamlines_scivis_spiral-zoom_6_512_false_1_NA.png","5.0371","streamlines_scivis_spiral-zoom_6_512_false_5_NA.png","9.7712","streamlines_scivis_spiral-zoom_6_512_true_1_NA.png","4.5829","streamlines_scivis_spiral-zoom_6_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","6","512","12.6983","streamlines_ao_spiral-zoom_6_512_NA_1_NA.png","4.8761","streamlines_ao_spiral-zoom_6_512_NA_5_NA.png","3.3863","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_10.png","3.6554","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_5.png","11.8552","streamlines_scivis_spiral-zoom_6_512_false_1_NA.png","4.2712","streamlines_scivis_spiral-zoom_6_512_false_5_NA.png","9.2919","streamlines_scivis_spiral-zoom_6_512_true_1_NA.png","3.6547","streamlines_scivis_spiral-zoom_6_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","6","512","39.4808","streamlines_ao_spiral-zoom_6_512_NA_1_NA.png","15.3325","streamlines_ao_spiral-zoom_6_512_NA_5_NA.png","10.5324","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_10.png","11.5244","streamlines_pathtracer_spiral-zoom_6_512_NA_NA_5.png","36.7519","streamlines_scivis_spiral-zoom_6_512_false_1_NA.png","14.8090","streamlines_scivis_spiral-zoom_6_512_false_5_NA.png","29.7976","streamlines_scivis_spiral-zoom_6_512_true_1_NA.png","12.6598","streamlines_scivis_spiral-zoom_6_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","7","1024","5.2090","streamlines_ao_spiral-zoom_7_1024_NA_1_NA.png","1.9553","streamlines_ao_spiral-zoom_7_1024_NA_5_NA.png","1.4603","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_10.png","1.5908","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_5.png","4.9754","streamlines_scivis_spiral-zoom_7_1024_false_1_NA.png","1.8080","streamlines_scivis_spiral-zoom_7_1024_false_5_NA.png","3.9499","streamlines_scivis_spiral-zoom_7_1024_true_1_NA.png","1.6490","streamlines_scivis_spiral-zoom_7_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","7","1024","13.8085","streamlines_ao_spiral-zoom_7_1024_NA_1_NA.png","5.3098","streamlines_ao_spiral-zoom_7_1024_NA_5_NA.png","3.7702","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_10.png","4.1201","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_5.png","13.2108","streamlines_scivis_spiral-zoom_7_1024_false_1_NA.png","4.8946","streamlines_scivis_spiral-zoom_7_1024_false_5_NA.png","10.5666","streamlines_scivis_spiral-zoom_7_1024_true_1_NA.png","4.4632","streamlines_scivis_spiral-zoom_7_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","7","1024","3.2518","streamlines_ao_spiral-zoom_7_1024_NA_1_NA.png","1.1781","streamlines_ao_spiral-zoom_7_1024_NA_5_NA.png","0.9140","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_10.png","0.9725","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_5.png","3.0507","streamlines_scivis_spiral-zoom_7_1024_false_1_NA.png","1.1523","streamlines_scivis_spiral-zoom_7_1024_false_5_NA.png","2.5061","streamlines_scivis_spiral-zoom_7_1024_true_1_NA.png","1.0486","streamlines_scivis_spiral-zoom_7_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","7","1024","2.9017","streamlines_ao_spiral-zoom_7_1024_NA_1_NA.png","1.1033","streamlines_ao_spiral-zoom_7_1024_NA_5_NA.png","0.7705","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_10.png","0.8517","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_5.png","2.7380","streamlines_scivis_spiral-zoom_7_1024_false_1_NA.png","1.0626","streamlines_scivis_spiral-zoom_7_1024_false_5_NA.png","2.2038","streamlines_scivis_spiral-zoom_7_1024_true_1_NA.png","0.9055","streamlines_scivis_spiral-zoom_7_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","7","1024","8.8987","streamlines_ao_spiral-zoom_7_1024_NA_1_NA.png","3.5586","streamlines_ao_spiral-zoom_7_1024_NA_5_NA.png","2.5802","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_10.png","2.8685","streamlines_pathtracer_spiral-zoom_7_1024_NA_NA_5.png","8.6751","streamlines_scivis_spiral-zoom_7_1024_false_1_NA.png","3.3725","streamlines_scivis_spiral-zoom_7_1024_false_5_NA.png","7.2504","streamlines_scivis_spiral-zoom_7_1024_true_1_NA.png","3.1115","streamlines_scivis_spiral-zoom_7_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","7","2048","1.3108","streamlines_ao_spiral-zoom_7_2048_NA_1_NA.png","0.4921","streamlines_ao_spiral-zoom_7_2048_NA_5_NA.png","0.3687","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_10.png","0.3987","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_5.png","1.2433","streamlines_scivis_spiral-zoom_7_2048_false_1_NA.png","0.4535","streamlines_scivis_spiral-zoom_7_2048_false_5_NA.png","0.9921","streamlines_scivis_spiral-zoom_7_2048_true_1_NA.png","0.4134","streamlines_scivis_spiral-zoom_7_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","7","2048","3.4910","streamlines_ao_spiral-zoom_7_2048_NA_1_NA.png","1.3414","streamlines_ao_spiral-zoom_7_2048_NA_5_NA.png","0.9583","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_10.png","1.0396","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_5.png","3.3347","streamlines_scivis_spiral-zoom_7_2048_false_1_NA.png","1.2336","streamlines_scivis_spiral-zoom_7_2048_false_5_NA.png","2.6841","streamlines_scivis_spiral-zoom_7_2048_true_1_NA.png","1.1280","streamlines_scivis_spiral-zoom_7_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","7","2048","0.8168","streamlines_ao_spiral-zoom_7_2048_NA_1_NA.png","0.3072","streamlines_ao_spiral-zoom_7_2048_NA_5_NA.png","0.2300","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_10.png","0.2490","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_5.png","0.7812","streamlines_scivis_spiral-zoom_7_2048_false_1_NA.png","0.2917","streamlines_scivis_spiral-zoom_7_2048_false_5_NA.png","0.6348","streamlines_scivis_spiral-zoom_7_2048_true_1_NA.png","0.2683","streamlines_scivis_spiral-zoom_7_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","7","2048","0.7364","streamlines_ao_spiral-zoom_7_2048_NA_1_NA.png","0.2810","streamlines_ao_spiral-zoom_7_2048_NA_5_NA.png","0.2029","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_10.png","0.2216","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_5.png","0.7230","streamlines_scivis_spiral-zoom_7_2048_false_1_NA.png","0.2584","streamlines_scivis_spiral-zoom_7_2048_false_5_NA.png","0.5566","streamlines_scivis_spiral-zoom_7_2048_true_1_NA.png","0.2333","streamlines_scivis_spiral-zoom_7_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","7","2048","2.3465","streamlines_ao_spiral-zoom_7_2048_NA_1_NA.png","0.9278","streamlines_ao_spiral-zoom_7_2048_NA_5_NA.png","0.6608","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_10.png","0.7242","streamlines_pathtracer_spiral-zoom_7_2048_NA_NA_5.png","2.2429","streamlines_scivis_spiral-zoom_7_2048_false_1_NA.png","0.8623","streamlines_scivis_spiral-zoom_7_2048_false_5_NA.png","1.8103","streamlines_scivis_spiral-zoom_7_2048_true_1_NA.png","0.7935","streamlines_scivis_spiral-zoom_7_2048_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","7","512","20.5766","streamlines_ao_spiral-zoom_7_512_NA_1_NA.png","7.7657","streamlines_ao_spiral-zoom_7_512_NA_5_NA.png","5.7769","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_10.png","6.2203","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_5.png","19.6422","streamlines_scivis_spiral-zoom_7_512_false_1_NA.png","7.1321","streamlines_scivis_spiral-zoom_7_512_false_5_NA.png","15.5977","streamlines_scivis_spiral-zoom_7_512_true_1_NA.png","6.5194","streamlines_scivis_spiral-zoom_7_512_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","7","512","53.9348","streamlines_ao_spiral-zoom_7_512_NA_1_NA.png","20.9259","streamlines_ao_spiral-zoom_7_512_NA_5_NA.png","14.7391","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_10.png","16.1084","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_5.png","51.4801","streamlines_scivis_spiral-zoom_7_512_false_1_NA.png","19.1148","streamlines_scivis_spiral-zoom_7_512_false_5_NA.png","41.1860","streamlines_scivis_spiral-zoom_7_512_true_1_NA.png","17.5044","streamlines_scivis_spiral-zoom_7_512_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","7","512","12.6120","streamlines_ao_spiral-zoom_7_512_NA_1_NA.png","4.7763","streamlines_ao_spiral-zoom_7_512_NA_5_NA.png","3.5094","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_10.png","3.9155","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_5.png","12.2765","streamlines_scivis_spiral-zoom_7_512_false_1_NA.png","4.5532","streamlines_scivis_spiral-zoom_7_512_false_5_NA.png","9.7366","streamlines_scivis_spiral-zoom_7_512_true_1_NA.png","4.1646","streamlines_scivis_spiral-zoom_7_512_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","7","512","10.8372","streamlines_ao_spiral-zoom_7_512_NA_1_NA.png","4.3041","streamlines_ao_spiral-zoom_7_512_NA_5_NA.png","3.4233","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_10.png","3.3568","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_5.png","10.9404","streamlines_scivis_spiral-zoom_7_512_false_1_NA.png","3.9014","streamlines_scivis_spiral-zoom_7_512_false_5_NA.png","8.6359","streamlines_scivis_spiral-zoom_7_512_true_1_NA.png","3.8780","streamlines_scivis_spiral-zoom_7_512_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","7","512","35.9097","streamlines_ao_spiral-zoom_7_512_NA_1_NA.png","14.1618","streamlines_ao_spiral-zoom_7_512_NA_5_NA.png","9.9140","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_10.png","11.0033","streamlines_pathtracer_spiral-zoom_7_512_NA_NA_5.png","35.1393","streamlines_scivis_spiral-zoom_7_512_false_1_NA.png","13.1780","streamlines_scivis_spiral-zoom_7_512_false_5_NA.png","28.2294","streamlines_scivis_spiral-zoom_7_512_true_1_NA.png","12.1032","streamlines_scivis_spiral-zoom_7_512_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","8","1024","3.5591","streamlines_ao_spiral-zoom_8_1024_NA_1_NA.png","1.2912","streamlines_ao_spiral-zoom_8_1024_NA_5_NA.png","0.9387","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_10.png","1.0360","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_5.png","3.3734","streamlines_scivis_spiral-zoom_8_1024_false_1_NA.png","1.1890","streamlines_scivis_spiral-zoom_8_1024_false_5_NA.png","2.7874","streamlines_scivis_spiral-zoom_8_1024_true_1_NA.png","1.1010","streamlines_scivis_spiral-zoom_8_1024_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","8","1024","9.5285","streamlines_ao_spiral-zoom_8_1024_NA_1_NA.png","3.4136","streamlines_ao_spiral-zoom_8_1024_NA_5_NA.png","2.4338","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_10.png","2.6999","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_5.png","9.0761","streamlines_scivis_spiral-zoom_8_1024_false_1_NA.png","3.2383","streamlines_scivis_spiral-zoom_8_1024_false_5_NA.png","7.5388","streamlines_scivis_spiral-zoom_8_1024_true_1_NA.png","3.0141","streamlines_scivis_spiral-zoom_8_1024_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","8","1024","2.1944","streamlines_ao_spiral-zoom_8_1024_NA_1_NA.png","0.8151","streamlines_ao_spiral-zoom_8_1024_NA_5_NA.png","0.5857","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_10.png","0.6460","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_5.png","2.1542","streamlines_scivis_spiral-zoom_8_1024_false_1_NA.png","0.7647","streamlines_scivis_spiral-zoom_8_1024_false_5_NA.png","1.7990","streamlines_scivis_spiral-zoom_8_1024_true_1_NA.png","0.6808","streamlines_scivis_spiral-zoom_8_1024_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","8","1024","2.0903","streamlines_ao_spiral-zoom_8_1024_NA_1_NA.png","0.5578","streamlines_ao_spiral-zoom_8_1024_NA_5_NA.png","0.5180","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_10.png","0.5559","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_5.png","1.8066","streamlines_scivis_spiral-zoom_8_1024_false_1_NA.png","0.5812","streamlines_scivis_spiral-zoom_8_1024_false_5_NA.png","1.6644","streamlines_scivis_spiral-zoom_8_1024_true_1_NA.png","0.6095","streamlines_scivis_spiral-zoom_8_1024_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","8","1024","6.4598","streamlines_ao_spiral-zoom_8_1024_NA_1_NA.png","2.4562","streamlines_ao_spiral-zoom_8_1024_NA_5_NA.png","1.6611","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_10.png","1.7927","streamlines_pathtracer_spiral-zoom_8_1024_NA_NA_5.png","6.1533","streamlines_scivis_spiral-zoom_8_1024_false_1_NA.png","2.2517","streamlines_scivis_spiral-zoom_8_1024_false_5_NA.png","5.1883","streamlines_scivis_spiral-zoom_8_1024_true_1_NA.png","1.9687","streamlines_scivis_spiral-zoom_8_1024_true_5_NA.png"
"AMD Ryzen 7 1800X","streamlines","spiral-zoom","8","2048","0.8937","streamlines_ao_spiral-zoom_8_2048_NA_1_NA.png","0.3255","streamlines_ao_spiral-zoom_8_2048_NA_5_NA.png","0.2367","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_10.png","0.2607","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_5.png","0.8477","streamlines_scivis_spiral-zoom_8_2048_false_1_NA.png","0.2982","streamlines_scivis_spiral-zoom_8_2048_false_5_NA.png","0.7017","streamlines_scivis_spiral-zoom_8_2048_true_1_NA.png","0.2776","streamlines_scivis_spiral-zoom_8_2048_true_5_NA.png"
"AMD Ryzen 9 3900X","streamlines","spiral-zoom","8","2048","2.4068","streamlines_ao_spiral-zoom_8_2048_NA_1_NA.png","0.8932","streamlines_ao_spiral-zoom_8_2048_NA_5_NA.png","0.6135","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_10.png","0.6794","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_5.png","2.2962","streamlines_scivis_spiral-zoom_8_2048_false_1_NA.png","0.8136","streamlines_scivis_spiral-zoom_8_2048_false_5_NA.png","1.9037","streamlines_scivis_spiral-zoom_8_2048_true_1_NA.png","0.7582","streamlines_scivis_spiral-zoom_8_2048_true_5_NA.png"
"Intel Core i5-7500","streamlines","spiral-zoom","8","2048","0.5598","streamlines_ao_spiral-zoom_8_2048_NA_1_NA.png","0.2030","streamlines_ao_spiral-zoom_8_2048_NA_5_NA.png","0.1456","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_10.png","0.1612","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_5.png","0.5315","streamlines_scivis_spiral-zoom_8_2048_false_1_NA.png","0.1912","streamlines_scivis_spiral-zoom_8_2048_false_5_NA.png","0.4296","streamlines_scivis_spiral-zoom_8_2048_true_1_NA.png","0.1783","streamlines_scivis_spiral-zoom_8_2048_true_5_NA.png"
"Intel Core i7-8565U","streamlines","spiral-zoom","8","2048","0.4184","streamlines_ao_spiral-zoom_8_2048_NA_1_NA.png","0.1831","streamlines_ao_spiral-zoom_8_2048_NA_5_NA.png","0.1315","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_10.png","0.1461","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_5.png","0.4205","streamlines_scivis_spiral-zoom_8_2048_false_1_NA.png","0.1671","streamlines_scivis_spiral-zoom_8_2048_false_5_NA.png","0.4018","streamlines_scivis_spiral-zoom_8_2048_true_1_NA.png","0.1561","streamlines_scivis_spiral-zoom_8_2048_true_5_NA.png"
"Intel Xeon E5-2630 v4","streamlines","spiral-zoom","8","2048","1.6149","streamlines_ao_spiral-zoom_8_2048_NA_1_NA.png","0.6177","streamlines_ao_spiral-zoom_8_2048_NA_5_NA.png","0.4279","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_10.png","0.4691","streamlines_pathtracer_spiral-zoom_8_2048_NA_NA_5.png","1.5533","streamlines_scivis_spiral-zoom_8_2048_false_1_NA.png","0.5740","streamlines_scivis_spiral-zoom_8_2048_false_5_NA.png","1.2899","streamlines_scivis_spiral-zoom_8_2048_true_1_NA.png","0.5368","streamlines_scivis_spiral-zoom_8_2048_true_5_NA.png"
